,org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY,defect_status,bag_of_words
158,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/fuel-plugin-celebrer/deployment_scripts/puppet/modules/celebrer/manifests/agent.pp,0,0,65,1,2,4,12,7,18,0,0,0,0,"{'class': 1, 'celebr': 6, 'agent': 5, 'manag': 2, 'servic': 9, 'true': 4, 'enabl': 4, 'packag': 6, 'ensur': 7, 'present': 1, 'verbos': 3, 'debug': 3, 'rabbit': 16, 'host': 3, 'port': 3, 'user': 2, 'guest': 2, 'password': 3, 'includ': 1, 'param': 3, 'run': 1, 'els': 1, 'stop': 1, 'config': 2, 'default': 2, 'valu': 6, 'oslo': 4, 'messag': 4, 'userid': 1, 'celebrerag': 6, 'name': 4, 'requir': 1}"
159,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-cinder/manifests/api.pp,0,0,68,1,2,4,21,13,1,1,0,0,0,"{'class': 1, 'cinder': 26, 'api': 15, 'keyston': 17, 'password': 3, 'enabl': 6, 'true': 3, 'tenant': 3, 'servic': 9, 'user': 4, 'auth': 12, 'host': 5, 'localhost': 1, 'port': 4, 'protocol': 5, 'http': 1, 'packag': 9, 'ensur': 7, 'latest': 1, 'includ': 1, 'param': 5, 'config': 4, 'exec': 2, 'manag': 2, 'db': 3, 'sync': 3, 'past': 3, 'ini': 3, 'name': 3, 'run': 1, 'els': 1, 'stop': 1, 'requir': 1, 'default': 1, 'strategi': 1, 'valu': 10, 'filter': 9, 'authtoken': 9, 'admin': 3, 'command': 2, 'path': 1, 'usr': 1, 'bin': 1, 'refreshonli': 1, 'logoutput': 1, 'failur': 1}"
160,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/venv/manifests/venv.pp,0,0,55,2,0,2,10,1,12,2,0,0,1,"{'defin': 1, 'venv': 4, 'path': 8, 'option': 4, 'packag': 9, 'pip': 4, 'opt': 2, 'requir': 6, 'user': 6, 'root': 1, 'git': 1, 'python': 3, 'dev': 1, 'virtualenv': 5, 'ensur': 2, 'exec': 3, 'command': 2, 'creat': 1, 'logoutput': 2, 'failur': 2, 'bin': 2, 'activ': 2, 'instal': 2, 'r': 2, 'export': 1, 'home': 2, 'cwd': 1}"
161,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/gerrit/manifests/init.pp,4,25,616,25,28,62,205,137,86,0,17,17,1,"{'class': 4, 'gerrit': 126, 'allow': 1, 'remot': 3, 'admin': 1, 'fals': 10, 'cach': 8, 'web': 2, 'session': 3, 'age': 1, 'canonicalweburl': 1, 'commentlink': 1, 'contactstor': 5, 'appsec': 1, 'pubkey': 13, 'url': 2, 'contain': 1, 'heaplimit': 1, 'core': 3, 'packedgitlimit': 1, 'packedgitopenfil': 1, 'packedgitwindows': 1, 'databas': 2, 'poollimit': 1, 'default': 5, 'max': 1, 'claus': 1, 'count': 1, 'email': 3, 'privat': 2, 'key': 27, 'enabl': 6, 'javamelodi': 1, 'top': 1, 'menu': 1, 'melodi': 2, 'auth': 1, 'type': 2, 'openid': 2, 'sso': 1, 'contributor': 1, 'agreement': 1, 'true': 27, 'listen': 2, 'site': 46, 'var': 11, 'lib': 27, 'review': 3, 'start': 1, 'timeout': 5, 'gitweb': 4, 'ldap': 12, 'account': 4, 'base': 1, 'address': 2, 'pattern': 1, 'accountfullnam': 1, 'undef': 8, 'password': 2, 'server': 2, 'ssh': 35, 'name': 3, 'sslverifi': 1, 'usernam': 1, 'groupbas': 1, 'grouppattern': 1, 'groupmemberpattern': 1, 'mysql': 9, 'reviewdb': 1, 'host': 9, 'localhost': 2, 'user': 2, 'nginx': 21, 'access': 4, 'log': 15, 'error': 4, 'format': 3, 'openidssourl': 1, 'http': 5, 'login': 1, 'launchpad': 1, 'net': 1, 'replic': 10, 'local': 1, 'path': 2, 'opt': 4, 'git': 1, 'robot': 4, 'txt': 4, 'sourc': 4, 'left': 12, 'empti': 12, 'use': 4, 'secondari': 2, 'index': 2, 'lucen': 1, 'sendemail': 1, 'mix': 1, 'serveradmin': 1, 'servic': 10, 'fqdn': 4, 'smtpserver': 1, 'dsa': 8, 'content': 49, 'puppet': 7, 'creat': 11, 'file': 77, 'project': 8, 'rsa': 24, 'sshd': 2, 'thread': 1, 'ssl': 34, 'cert': 10, 'etc': 21, 'pem': 1, 'chain': 5, 'repo': 1, 'includ': 1, 'jeepyb': 1, 'defin': 4, 'resourc': 7, 'vhost': 7, 'ensur': 28, 'present': 17, 'rewrit': 1, 'port': 1, 'share': 4, 'proxi': 15, 'locat': 7, 'redirect': 2, 'read': 2, 'set': 3, 'header': 3, 'x': 3, 'forward': 2, 'addr': 2, 'static': 6, 'html': 1, 'gif': 1, 'png': 1, 'css': 1, 'jar': 13, 'swf': 1, 'js': 1, 'min': 1, 'stale': 1, 'valid': 1, 'ignor': 1, 'control': 1, 'expir': 2, 'cooki': 1, 'accel': 1, 'custom': 1, 'www': 1, 'root': 18, 'shell': 1, 'bin': 4, 'home': 2, 'managehom': 1, 'comment': 1, 'java': 17, 'lsbdistcodenam': 1, 'precis': 1, 'usr': 5, 'jvm': 2, 'openjdk': 7, 'amd': 2, 'jre': 7, 'trusti': 1, 'packag': 26, 'requir': 25, 'unzip': 2, 'headless': 5, 'config': 6, 'secur': 3, 'connector': 5, 'bcprov': 5, 'directori': 3, 'recurs': 1, 'owner': 20, 'group': 19, 'sh': 1, 'mode': 17, 'templat': 5, 'init': 1, 'erb': 5, 'purg': 1, 'link': 4, 'target': 4, 'hook': 1, 'replac': 12, 'notifi': 7, 'conf': 3, 'pub': 6, 'id': 2, 'gerritcodereview': 2, 'libmysql': 2, 'absent': 2, 'libbcprov': 2, 'jdk': 1, 'libbcpg': 2, 'bcpg': 2, 'contact': 2, 'inform': 2, 'run': 1, 'hasstatu': 1, 'hasrestart': 1}"
162,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/jeepyb/manifests/init.pp,0,0,47,1,5,7,6,1,5,0,0,0,1,"{'class': 2, 'jeepyb': 3, 'includ': 1, 'mysql': 2, 'bind': 2, 'python': 8, 'defin': 3, 'packag': 10, 'paramiko': 2, 'ensur': 7, 'present': 5, 'gcc': 1, 'requir': 1, 'case': 1, 'osfamili': 4, 'debian': 2, 'yaml': 2, 'pip': 2, 'pyyaml': 2, 'default': 1, 'fail': 1, 'unsupport': 1, 'modul': 1, 'support': 1, 'red': 2, 'hat': 2}"
163,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_stats/manifests/db.pp,0,0,40,0,0,0,6,2,12,0,0,0,1,"{'class': 3, 'fuel': 7, 'stat': 7, 'db': 8, 'instal': 2, 'psql': 20, 'fals': 1, 'host': 3, 'param': 6, 'user': 10, 'pass': 3, 'analyt': 4, 'ip': 6, 'inherit': 1, 'defin': 1, 'postgresql': 4, 'server': 3, 'listen': 1, 'address': 1, 'mask': 2, 'deni': 1, 'postgr': 1, 'allow': 1, 'ipv': 1, 'acl': 1, 'hostssl': 1, 'cert': 1, 'md': 2, 'local': 1, 'password': 2}"
164,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/docker_registry/manifests/init.pp,3,9,344,16,15,31,134,91,89,0,9,9,1,"{'class': 1, 'docker': 9, 'registri': 32, 'acl': 1, 'oauth': 3, 'client': 5, 'id': 1, 'secret': 1, 'domain': 1, 'servic': 8, 'fqdn': 6, 'ssl': 71, 'certif': 20, 'global': 17, 'content': 21, 'intern': 15, 'token': 14, 'key': 26, 'anonym': 1, 'true': 13, 'auth': 12, 'port': 24, 'backend': 7, 'expir': 1, 'search': 15, 'password': 1, 'index': 2, 'socket': 3, 'user': 2, 'server': 16, 'etc': 11, 'cert': 5, 'crt': 3, 'privat': 2, 'static': 1, 'packag': 27, 'ensur': 16, 'file': 30, 'yml': 8, 'owner': 9, 'group': 9, 'mode': 9, 'templat': 3, 'erb': 3, 'requir': 16, 'root': 8, 'nginx': 4, 'resourc': 4, 'vhost': 4, 'present': 4, 'listen': 4, 'name': 6, 'cach': 3, 'share': 3, 'session': 3, 'timeout': 9, 'stapl': 6, 'verifi': 3, 'proxi': 12, 'http': 6, 'read': 4, 'locat': 4, 'cfg': 4, 'append': 4, 'max': 3, 'bodi': 3, 'size': 3, 'g': 3, 'redirect': 3, 'set': 3, 'header': 3, 'x': 9, 'forward': 6, 'remot': 6, 'addr': 6, 'proto': 3, 'real': 3, 'ip': 3, 'host': 6, 'uwsgi': 7, 'connect': 1, 'send': 1, 'intercept': 1, 'error': 1, 'applic': 3, 'run': 2, 'enabl': 3, 'plugin': 1, 'python': 1, 'uid': 1, 'gid': 1, 'thread': 1, 'chdir': 1, 'usr': 1, 'lib': 1, 'modul': 1}"
165,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/gerrit/manifests/hideci.pp,0,2,36,2,3,5,7,3,8,0,0,0,1,"{'class': 1, 'gerrit': 3, 'hideci': 7, 'ci': 1, 'regex': 1, 'packag': 3, 'ensur': 3, 'present': 2, 'file': 3, 'etc': 3, 'js': 8, 'config': 5, 'content': 1, 'templat': 1, 'erb': 1, 'requir': 2, 'var': 1, 'lib': 1, 'review': 1, 'site': 1, 'static': 1, 'link': 1, 'target': 1}"
166,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/pmlc_nova/manifests/init.pp,0,0,80,0,0,1,4,6,12,0,0,0,1,"{'class': 3, 'pmlc': 24, 'nova': 41, 'debug': 3, 'param': 21, 'manag': 3, 'vip': 3, 'config': 3, 'cpu': 3, 'alloc': 9, 'ratio': 9, 'ram': 3, 'disk': 3, 'rabbit': 6, 'pass': 6, 'user': 14, 'neutron': 9, 'admin': 15, 'default': 4, 'float': 3, 'pool': 6, 'databas': 5, 'password': 6, 'tenant': 3, 'name': 3, 'conductor': 3, 'worker': 3, 'role': 3, 'undef': 1, 'use': 6, 'ceph': 6, 'imag': 5, 'rbd': 7, 'inherit': 1, 'valid': 22, 'bool': 2, 'string': 20, 'live': 3, 'migrat': 9, 'flag': 2, 'true': 3, 'vir': 7, 'undefin': 2, 'sourc': 2, 'peer': 4, 'persist': 2, 'dest': 2, 'fals': 2, 'type': 2, 'control': 2, 'comput': 2, 'includ': 1}"
167,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_stats/manifests/dev.pp,1,3,109,4,2,6,30,15,13,3,3,3,1,"{'defin': 4, 'fuel': 3, 'stat': 3, 'dev': 5, 'repo': 3, 'url': 2, 'http': 1, 'github': 13, 'com': 1, 'stackforg': 1, 'dest': 6, 'dir': 6, 'var': 5, 'www': 5, 'titl': 9, 'requir': 9, 'txt': 1, 'pip': 4, 'opt': 2, 'user': 12, 'auto': 2, 'updat': 2, 'true': 3, 'packag': 13, 'python': 2, 'git': 3, 'libpq': 1, 'libpython': 1, 'poller': 9, 'py': 6, 'concat': 1, 'ensur': 3, 'file': 8, 'usr': 7, 'local': 5, 'bin': 6, 'sourc': 1, 'puppet': 1, 'modul': 1, 'owner': 3, 'root': 5, 'group': 3, 'mode': 3, 'home': 1, 'managehom': 1, 'fals': 1, 'system': 1, 'shell': 1, 'sbin': 1, 'nologin': 1, 'directori': 2, 'exec': 4, 'clone': 4, 'command': 3, 'refreshonli': 1, 'subscrib': 1, 'instal': 2, 'r': 1, 'onlyif': 1, 'test': 1, 'e': 1, 'cron': 1, 'flock': 1, 'n': 1, 'x': 1, 'tmp': 1, 'lock': 1, 'logger': 1, 'environ': 1, 'hour': 1, 'minut': 1}"
168,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/puppet/manifests/facter.pp,0,3,34,2,3,5,13,11,7,0,1,1,1,"{'defin': 1, 'puppet': 2, 'facter': 6, 'fact': 5, 'ensur': 4, 'packag': 1, 'bash': 1, 'file': 5, 'etc': 5, 'directori': 2, 'owner': 3, 'root': 6, 'group': 3, 'requir': 2, 'titl': 1, 'sh': 2, 'present': 1, 'mode': 1, 'content': 1, 'templat': 1, 'erb': 1}"
169,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/zabbix/manifests/agent.pp,0,2,94,2,3,8,15,13,34,0,2,2,1,"{'class': 2, 'zabbix': 32, 'agent': 28, 'allow': 5, 'root': 6, 'param': 25, 'appli': 3, 'firewal': 9, 'rule': 3, 'config': 3, 'daemon': 3, 'file': 6, 'debug': 2, 'level': 2, 'enabl': 2, 'remot': 4, 'command': 4, 'sourc': 3, 'hostnam': 4, 'item': 2, 'includ': 5, 'listen': 4, 'address': 2, 'port': 2, 'log': 4, 'max': 2, 'line': 2, 'per': 2, 'second': 2, 'packag': 8, 'refresh': 2, 'activ': 4, 'check': 2, 'server': 4, 'servic': 5, 'start': 2, 'sudoer': 4, 'templat': 5, 'timeout': 2, 'unsaf': 2, 'user': 2, 'paramet': 2, 'inherit': 1, 'defin': 1, 'ensur': 3, 'present': 3, 'owner': 2, 'group': 2, 'mode': 2, 'content': 2, 'agentd': 1, 'conf': 1, 'erb': 1, 'requir': 2, 'etc': 1, 'default': 2, 'pre': 2, 'creat': 1, 'resourc': 1, 'dport': 1, 'action': 1, 'accept': 1}"
170,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/racks/manifests/webapp.pp,4,3,197,3,10,13,91,60,34,2,3,3,1,"{'class': 2, 'rack': 30, 'webapp': 5, 'config': 5, 'path': 3, 'etc': 3, 'set': 1, 'yaml': 3, 'group': 5, 'nginx': 21, 'access': 6, 'log': 19, 'var': 3, 'error': 12, 'format': 5, 'undef': 1, 'server': 6, 'name': 6, 'fqdn': 1, 'packag': 7, 'python': 2, 'django': 1, 'ssl': 33, 'cert': 9, 'file': 18, 'crt': 1, 'content': 9, 'key': 9, 'privat': 1, 'user': 8, 'uwsgi': 17, 'socket': 5, 'ensur': 10, 'latest': 1, 'notifi': 2, 'applic': 3, 'present': 9, 'owner': 3, 'mode': 3, 'inlin': 1, 'templat': 1, 'requir': 4, 'dump': 1, 'exec': 3, 'syncdb': 3, 'command': 2, 'usr': 6, 'share': 7, 'manag': 2, 'py': 2, 'noinput': 1, 'migratedb': 1, 'migrat': 1, 'resourc': 6, 'vhost': 6, 'http': 2, 'listen': 2, 'port': 3, 'www': 5, 'root': 8, 'locat': 11, 'cfg': 3, 'append': 3, 'return': 1, 'request': 1, 'uri': 1, 'true': 13, 'cach': 1, 'session': 1, 'timeout': 7, 'stapl': 2, 'verifi': 1, 'connect': 2, 'read': 2, 'send': 2, 'intercept': 1, 'page': 5, 'miranti': 4, 'html': 4, 'xx': 2, 'api': 2, 'static': 2, 'doc': 2, 'fuel': 1, 'infra': 1, 'plugin': 1, 'worker': 1, 'processorcount': 1, 'uid': 1, 'gid': 1, 'master': 1, 'vacuum': 1, 'chdir': 1, 'modul': 1, 'wsgi': 1}"
171,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-kafka/manifests/server.pp,0,9,313,7,6,13,35,21,128,1,3,3,1,"{'class': 1, 'kafka': 76, 'server': 8, 'enabl': 6, 'true': 4, 'broker': 10, 'default': 49, 'log': 32, 'dir': 11, 'base': 4, 'zookeep': 8, 'host': 2, 'connect': 2, 'timeout': 6, 'ms': 10, 'session': 2, 'chroot': 2, 'java': 4, 'home': 2, 'opt': 7, 'classpath': 2, 'jmx': 2, 'port': 7, 'heap': 2, 'nofil': 2, 'ulimit': 2, 'auto': 4, 'creat': 2, 'topic': 2, 'leader': 2, 'rebal': 2, 'num': 6, 'partit': 1, 'size': 3, 'replic': 1, 'factor': 1, 'key': 1, 'replica': 12, 'lag': 4, 'time': 2, 'max': 8, 'messag': 4, 'socket': 10, 'receiv': 4, 'buffer': 6, 'byte': 14, 'fetcher': 2, 'fetch': 2, 'network': 2, 'thread': 3, 'io': 1, 'send': 2, 'request': 2, 'flush': 4, 'interv': 6, 'retent': 4, 'hour': 2, 'segment': 2, 'cleanup': 4, 'min': 2, 'polici': 2, 'metric': 2, 'properti': 12, 'file': 16, 'jvm': 2, 'perform': 2, 'templat': 16, 'systemd': 13, 'overrid': 7, 'j': 5, 'inherit': 1, 'requir': 11, 'id': 2, 'hostnam': 3, 'els': 3, 'use': 2, 'lsbdistid': 1, 'debian': 1, 'lsbmajdistreleas': 1, 'etc': 10, 'system': 3, 'servic': 7, 'ensur': 8, 'directori': 4, 'conf': 2, 'content': 4, 'exec': 2, 'reload': 3, 'command': 1, 'bin': 1, 'systemctl': 1, 'daemon': 1, 'refreshonli': 1, 'subscrib': 1, 'packag': 6, 'symlink': 1, 'target': 1, 'config': 4, 'nil': 1, 'owner': 3, 'group': 3, 'mode': 3, 'fals': 1, 'stop': 1, 'run': 1, 'hasrestart': 1, 'hasstatu': 1}"
172,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-module-keepalived/manifests/instance.pp,0,0,22,1,0,2,5,4,0,0,0,0,0,"{'defin': 1, 'keepaliv': 9, 'instanc': 2, 'interfac': 1, 'virtual': 1, 'ip': 1, 'state': 1, 'prioriti': 1, 'notifi': 5, 'undef': 4, 'master': 1, 'backup': 1, 'fault': 1, 'smtp': 1, 'alert': 1, 'fals': 1, 'includ': 1, 'variabl': 2, 'concat': 1, 'fragment': 1, 'name': 1, 'target': 1, 'conf': 1, 'content': 1, 'templat': 1, 'erb': 1, 'order': 1, 'class': 2, 'servic': 1, 'requir': 1, 'instal': 1}"
173,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/web.pp,0,0,23,0,0,0,0,0,8,0,0,0,0,"{'class': 5, 'fuel': 5, 'project': 3, 'web': 1, 'land': 6, 'page': 6, 'fals': 2, 'doc': 3, 'nginx': 1, 'common': 1}"
174,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/lodgeit/manifests/database.pp,0,0,9,0,0,3,0,0,4,0,0,0,0,"{'class': 1, 'lodgeit': 1, 'databas': 1, 'includ': 3, 'mysql': 3, 'server': 2, 'client': 1, 'account': 1, 'secur': 1}"
175,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/tpi/server.pp,0,0,37,0,1,1,16,13,4,0,0,0,0,"{'class': 6, 'fuel': 2, 'project': 2, 'tpi': 2, 'server': 4, 'common': 1, 'jenkin': 1, 'master': 1, 'rsync': 6, 'packag': 1, 'ensur': 1, 'present': 1, 'defin': 1, 'gid': 2, 'root': 2, 'uid': 2, 'use': 2, 'chroot': 1, 'ye': 3, 'xinetd': 1, 'fals': 3, 'modul': 1, 'storag': 3, 'comment': 1, 'main': 1, 'share': 1, 'nobodi': 1, 'nogroup': 1, 'list': 1, 'lock': 2, 'file': 1, 'var': 1, 'run': 1, 'max': 1, 'connect': 1, 'path': 1, 'read': 1, 'write': 1, 'incom': 1, 'chmod': 2, 'outgo': 1}"
176,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/jenkins/slave/infra.pp,0,0,11,0,0,0,0,0,4,0,0,0,0,"{'class': 1, 'fuel': 1, 'project': 1, 'jenkin': 1, 'slave': 1, 'infra': 1, 'packag': 3, 'bind': 1, 'util': 1, 'ensur': 1}"
177,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/log_storage/manifests/logstashforwarder.pp,0,1,33,1,0,1,6,4,9,0,1,1,0,"{'class': 2, 'log': 3, 'storag': 3, 'logstashforward': 6, 'file': 9, 'undef': 1, 'ssl': 7, 'ca': 7, 'etc': 3, 'param': 2, 'logstash': 1, 'inherit': 1, 'creat': 1, 'resourc': 2, 'ensur': 1, 'owner': 1, 'root': 2, 'group': 1, 'mode': 1, 'content': 1, 'replac': 1, 'true': 1, 'requir': 1}"
178,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/obs_server/manifests/init.pp,0,1,84,8,9,19,32,12,15,0,1,1,0,"{'class': 1, 'ob': 13, 'server': 10, 'requir': 9, 'repo': 1, 'includ': 2, 'mysql': 1, 'nginx': 2, 'packag': 6, 'ensur': 9, 'instal': 1, 'api': 3, 'servic': 11, 'obsrepserv': 1, 'run': 7, 'enabl': 7, 'true': 8, 'obssign': 2, 'file': 4, 'bsconfig': 4, 'pm': 4, 'notifi': 2, 'obssrcserv': 1, 'obsschedul': 2, 'srv': 2, 'www': 2, 'tmp': 2, 'obsdispatch': 2, 'obspublish': 1, 'obswork': 1, 'present': 1, 'path': 1, 'usr': 1, 'lib': 1, 'owner': 1, 'root': 2, 'group': 1, 'mode': 1, 'forc': 1, 'content': 1, 'templat': 1, 'erb': 1}"
179,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-concat/manifests/fragment.pp,0,1,49,0,1,1,9,0,15,0,1,1,1,"{'defin': 1, 'concat': 5, 'fragment': 3, 'target': 5, 'content': 5, 'sourc': 5, 'order': 2, 'ensur': 4, 'present': 2, 'mode': 3, 'owner': 3, 'id': 1, 'group': 4, 'setup': 2, 'root': 1, 'backup': 3, 'puppet': 1, 'safe': 4, 'name': 6, 'regsubst': 2, 'g': 2, 'concatdir': 3, 'fragdir': 2, 'case': 3, 'absent': 1, 'file': 4, 'directori': 1, 'crit': 1, 'symlink': 1, 'specifi': 1, 'default': 2, 'alia': 1, 'notifi': 1, 'exec': 1}"
